event_id,event_type,user_id,variant,timestamp,latency_ms,clicked
645a6d17-9334-4e64-a699-c6d1e36e8667,inference,user_3160,treatment,2026-04-04 18:10:35.311638,50.0,
55077ef4-b5ae-4e83-b48b-cf279c064ccf,response,user_3160,treatment,2026-04-04 18:15:35.311667,,0.0
9e1e338f-8dbc-4755-b6cf-8700c3786c89,assignment,user_3161,treatment,2026-04-04 18:06:35.311756,,
26937e69-d1fa-4859-b96f-0777d8c183d5,inference,user_3161,treatment,2026-04-04 18:31:35.311796,43.0,
f57882e7-4d7e-4f27-8b68-ce1368e6c34c,response,user_3161,treatment,2026-04-04 17:43:35.311825,,0.0
0d94e60f-3666-446d-8889-7b23c47e7f1f,assignment,user_3162,treatment,2026-04-04 18:33:35.311916,,
3d66f630-0d8b-43f9-b969-4b9c6353c875,inference,user_3162,treatment,2026-04-04 17:56:35.311955,49.0,
0188c513-1988-4b67-a953-1c15c7436bb2,response,user_3162,treatment,2026-04-04 18:11:35.311985,,0.0
cd42a0ec-a469-4ac9-9cc5-501a1b6afb67,assignment,user_3163,treatment,2026-04-04 17:51:35.312075,,
0b64e4ec-2d60-4bc1-9c77-3fc782c15cb6,inference,user_3163,treatment,2026-04-04 18:30:35.312113,51.0,
d814675e-4cb5-43a8-9d05-e4c5d55b5813,response,user_3163,treatment,2026-04-04 18:14:35.312143,,0.0
25ad658f-956e-4f0f-82b4-e45e838d1d94,assignment,user_3164,treatment,2026-04-04 18:21:35.312234,,
809033d7-d71d-40f9-9793-f0bc2bc894bb,inference,user_3164,treatment,2026-04-04 17:44:35.312272,37.0,
f982aee4-2570-477c-bc56-2c0996e58d2a,response,user_3164,treatment,2026-04-04 18:19:35.312301,,0.0
37f57a98-cb73-4095-9291-5c2701363d2a,assignment,user_3165,control,2026-04-04 18:01:35.312389,,
0870ad9f-9778-4e41-b0ec-c63b85735caf,inference,user_3165,control,2026-04-04 18:29:35.312427,28.0,
6cf1158d-8e7a-4448-9bd4-27b0f193b274,response,user_3165,control,2026-04-04 17:36:35.312456,,0.0
f163c14c-444b-420a-8276-50a6ff68ae2b,assignment,user_3166,treatment,2026-04-04 17:44:35.312544,,
d9e417a4-9039-47fd-b8a9-1941c516af6b,inference,user_3166,treatment,2026-04-04 18:32:35.312581,35.0,
472eaec0-9b1c-4835-9216-680143679202,response,user_3166,treatment,2026-04-04 18:00:35.312611,,0.0
2f0888b0-a5a2-429f-a6a4-432d46ce7cc7,assignment,user_3167,control,2026-04-04 18:12:35.312700,,
1526a8a2-8a04-427d-8231-f9fb6955bd4c,inference,user_3167,control,2026-04-04 18:01:35.312736,40.0,
752b1bd4-41f7-4e5c-b5aa-f3ef139e89d3,response,user_3167,control,2026-04-04 17:41:35.312766,,0.0
1f74c800-5e86-4f24-80bb-bfe8d5b300ac,assignment,user_3168,treatment,2026-04-04 17:55:35.312854,,
8f201c9e-77f9-4708-8df3-b34213c58a1b,inference,user_3168,treatment,2026-04-04 17:58:35.312891,42.0,
fe96d9d7-5729-4082-91c6-28059b963993,response,user_3168,treatment,2026-04-04 18:29:35.312920,,0.0
b42c1b50-0581-4fa3-8c17-b6b5582b4845,assignment,user_3169,control,2026-04-04 17:40:35.313008,,
46464933-8d79-4a77-b734-f95ec4ccd28d,inference,user_3169,control,2026-04-04 18:31:35.313047,35.0,
d4d02cf9-3915-4f7b-b9da-7efeae00651f,response,user_3169,control,2026-04-04 18:22:35.313077,,0.0
5b191ce4-5444-4caa-bba0-0cd67d65d142,assignment,user_3170,control,2026-04-04 17:53:35.313165,,
cdf4e0bf-43e8-42fc-9387-7ba52187aaca,inference,user_3170,control,2026-04-04 18:13:35.313203,27.0,
d8ce61d0-6677-4d63-8969-3d2647674e8b,response,user_3170,control,2026-04-04 18:08:35.313232,,1.0
8b72abb9-e1ab-4f00-9cac-29edf2e4f353,assignment,user_3171,control,2026-04-04 18:18:35.313320,,
696a2b39-17fc-4d51-b416-aec1e24b8aa4,inference,user_3171,control,2026-04-04 17:58:35.313357,51.0,
ef406761-fa21-40cf-bb42-447c1e46f8ce,response,user_3171,control,2026-04-04 18:24:35.313386,,0.0
d305f363-5006-40cb-bf8a-158d95a22ad5,assignment,user_3172,control,2026-04-04 17:51:35.313475,,
cffc536c-c0f0-4ebc-9df1-1ede4f5f0dd2,inference,user_3172,control,2026-04-04 18:33:35.313512,22.0,
89589487-6d09-4891-8520-2c5b2d733faf,response,user_3172,control,2026-04-04 18:30:35.313541,,0.0
a2f41665-afb0-48f9-8c05-29479c00c55c,assignment,user_3173,treatment,2026-04-04 18:20:35.313629,,
4e036fe3-df2e-41ef-91a4-f698b62502ca,inference,user_3173,treatment,2026-04-04 18:26:35.313667,34.0,
964e22b9-b4f4-40c7-a1d5-f0cb19fa700b,response,user_3173,treatment,2026-04-04 18:20:35.313696,,0.0
f080ee41-dcdc-4236-9793-c07bc781b1e6,assignment,user_3174,treatment,2026-04-04 17:54:35.313784,,
4fa51ef2-4e9c-4d6d-b0d8-f577bd4189b1,inference,user_3174,treatment,2026-04-04 17:37:35.313821,46.0,
307be2da-1e3f-4d88-9f1d-c78a77003e52,response,user_3174,treatment,2026-04-04 17:36:35.313851,,0.0
69377d81-cb0b-4d5f-9f70-9b09fdf5a48f,assignment,user_3175,control,2026-04-04 18:30:35.313939,,
98611576-d353-4182-ab1e-c921ecc1e158,inference,user_3175,control,2026-04-04 17:44:35.313976,34.0,
78495ea1-27a8-4255-b9f2-1735b342dbcc,response,user_3175,control,2026-04-04 18:32:35.314006,,0.0
841adf4b-04d0-4231-99a1-7c89fa181d59,assignment,user_3176,treatment,2026-04-04 17:40:35.314094,,
d9fac5f8-6bdf-4aa6-b6de-82650c4d3fbf,inference,user_3176,treatment,2026-04-04 17:42:35.314131,43.0,
17cc3f90-7cee-4431-84e2-f8d0ff043d4a,response,user_3176,treatment,2026-04-04 18:16:35.314160,,0.0
540362ab-5a7c-4d8c-8129-b9e5437c5259,assignment,user_3177,treatment,2026-04-04 17:54:35.314249,,
bd3419a6-fb01-4ab6-abb3-b7b7eabc1062,inference,user_3177,treatment,2026-04-04 18:02:35.314288,47.0,
b3045ae9-0113-48eb-bfc5-1193db0494a8,response,user_3177,treatment,2026-04-04 18:14:35.314317,,0.0
4e38df66-2626-408a-9e7e-f63be8b9ffd7,assignment,user_3178,control,2026-04-04 17:57:35.314406,,
7395fb12-79cb-442c-a2c0-f90464359fb8,inference,user_3178,control,2026-04-04 18:00:35.314444,40.0,
80812957-b838-4f00-af0f-cff619290bf2,response,user_3178,control,2026-04-04 18:24:35.314473,,0.0
dd24cdb3-49a5-45df-895c-19758ff68965,assignment,user_3179,treatment,2026-04-04 17:50:35.314562,,
8b11a2c2-c7e6-4bd5-b9b0-4f20f783bff1,inference,user_3179,treatment,2026-04-04 18:29:35.314599,51.0,
61081b7b-a754-4d80-9b27-3d3fa0eb7f8b,response,user_3179,treatment,2026-04-04 18:27:35.314628,,0.0
2f886ad3-c5a1-40d8-a7f1-1fa58a98ea07,assignment,user_3180,treatment,2026-04-04 18:12:35.314718,,
6f5a7037-a4d1-46d7-9df0-2b945aede69a,inference,user_3180,treatment,2026-04-04 18:23:35.314756,47.0,
358cc0d1-7878-4eb8-9fa0-3f2cc993cd45,response,user_3180,treatment,2026-04-04 18:26:35.314785,,0.0
4a1970f8-9f0e-4531-8743-1b76590ed04b,assignment,user_3181,control,2026-04-04 18:02:35.314873,,
1d002378-25d7-4a09-8559-4be6381370c2,inference,user_3181,control,2026-04-04 18:33:35.314910,52.0,
065d9d25-099a-45cf-b3cb-56807a43dca8,response,user_3181,control,2026-04-04 17:46:35.314940,,0.0
3e7d559d-b8d3-4c46-b02a-eb0aca345706,assignment,user_3182,treatment,2026-04-04 18:31:35.315030,,
d9ea1ef8-2877-4ceb-b0f1-b646aadf0e4e,inference,user_3182,treatment,2026-04-04 18:28:35.315073,38.0,
df86c893-dd75-4e88-9e20-bf00907fd32e,response,user_3182,treatment,2026-04-04 18:16:35.315166,,0.0
323cd52a-ebf0-496f-bbac-c33771dbad10,assignment,user_3183,control,2026-04-04 18:34:35.315355,,
eeb04b93-46b3-4147-b672-7e33195d4bbc,inference,user_3183,control,2026-04-04 18:30:35.315447,33.0,
eb83cbf2-5370-4eda-bf73-afc4d0056469,response,user_3183,control,2026-04-04 17:42:35.315493,,0.0
75db4c60-137c-43ee-9506-7900df1b8b7c,assignment,user_3184,treatment,2026-04-04 17:43:35.315603,,
dd645ff7-60ab-43d4-80cb-4893c7c83d70,inference,user_3184,treatment,2026-04-04 18:26:35.315644,37.0,
f167b231-402e-427e-8e76-b4980378c4f6,response,user_3184,treatment,2026-04-04 18:29:35.315674,,0.0
e3d64af9-ee97-4639-a11a-e1d01cfe6cb9,assignment,user_3185,control,2026-04-04 18:21:35.315767,,
5ab38eba-32e2-4a41-aecf-77562c9c0e97,inference,user_3185,control,2026-04-04 18:05:35.315807,45.0,
25e87776-cb4f-4ec5-8622-16eca2df1cdb,response,user_3185,control,2026-04-04 18:19:35.315837,,0.0
78ce72a7-0223-4aba-bca3-6218317643f6,assignment,user_3186,control,2026-04-04 18:05:35.315927,,
23ed99d7-f1da-414b-96e9-37bbba838b75,inference,user_3186,control,2026-04-04 17:53:35.315966,35.0,
fe8d239d-bdc6-473c-a6ef-638feb58b1f0,response,user_3186,control,2026-04-04 18:04:35.315996,,0.0
827d4ecc-0778-44a5-9381-126e40c00983,assignment,user_3187,treatment,2026-04-04 18:03:35.316086,,
74b3b53a-8256-4267-ae78-efe96d95ca64,inference,user_3187,treatment,2026-04-04 18:14:35.316149,46.0,
61a41b0b-ebda-4556-9c47-aca91c22a3fc,response,user_3187,treatment,2026-04-04 18:23:35.316232,,0.0
720c35ac-2271-46df-87b1-3e9397989fc7,assignment,user_3188,treatment,2026-04-04 17:45:35.316384,,
fe0539d8-8bd5-43ca-8cd3-1339037bf0f4,inference,user_3188,treatment,2026-04-04 17:59:35.316479,40.0,
160fb213-f19d-40ef-be83-4fe423c3c40d,response,user_3188,treatment,2026-04-04 18:21:35.316528,,0.0
5949722d-72f5-4e6c-a5ca-ae34797c437c,assignment,user_3189,treatment,2026-04-04 17:45:35.316637,,
fd3544d3-1447-45ee-baeb-75eb645463ec,inference,user_3189,treatment,2026-04-04 18:23:35.316678,37.0,
e46542b8-f0ea-4f9e-a4bc-69915ba39b05,response,user_3189,treatment,2026-04-04 17:42:35.316709,,0.0
31c07c32-dd90-417b-8d10-e54e2562fd84,assignment,user_3190,control,2026-04-04 18:21:35.316801,,
ad31ae5d-8eaf-4d4b-82e9-aae075eaaaa3,inference,user_3190,control,2026-04-04 17:43:35.316840,53.0,
1b64ad90-3ee7-47fe-a803-fd6fa6f6c159,response,user_3190,control,2026-04-04 17:42:35.316871,,0.0
6feddcd2-9909-4f23-941c-285f406daa2f,assignment,user_3191,control,2026-04-04 17:52:35.316967,,
051e8ec3-15e1-46d4-b8d0-32d3a2dfc432,inference,user_3191,control,2026-04-04 18:20:35.317006,28.0,
d61dc54f-82bf-4599-8be8-5d8a36192b02,response,user_3191,control,2026-04-04 18:10:35.317036,,0.0
43f55f0a-beb9-489a-917a-f4dc18654734,assignment,user_3192,control,2026-04-04 18:24:35.317127,,
a35de181-793a-4920-a6a9-cbd1509e4d76,inference,user_3192,control,2026-04-04 17:56:35.317165,36.0,
bd8aa4b9-1a4a-4ec5-9633-5bdac30da83b,response,user_3192,control,2026-04-04 17:41:35.317195,,0.0
0a12bdec-c39a-4dc1-bb4e-64970192e4a8,assignment,user_3193,treatment,2026-04-04 17:43:35.317286,,
c1b0a876-6d7f-4f30-a475-39ff899cb139,inference,user_3193,treatment,2026-04-04 17:54:35.317325,59.0,
0d1fdd13-290c-4267-b7a5-915e34337100,response,user_3193,treatment,2026-04-04 17:36:35.317356,,0.0
f9f9e647-68c9-49c1-bf34-2d3e8cdec137,assignment,user_3194,control,2026-04-04 18:22:35.317448,,
15d31acc-91f2-45fc-883f-acbaa0e069f7,inference,user_3194,control,2026-04-04 17:40:35.317486,42.0,
32b29722-a8aa-45f8-a926-af22e2bd9f7d,response,user_3194,control,2026-04-04 17:44:35.317516,,1.0
6c18493a-6fbb-4d02-9c14-b59d3594f761,assignment,user_3195,control,2026-04-04 18:20:35.317605,,
28b98d7c-e67c-4a5c-9a2b-df7c74b2ad1d,inference,user_3195,control,2026-04-04 18:20:35.317643,24.0,
02430b25-88c1-4468-ac9e-a7b0832c2df2,response,user_3195,control,2026-04-04 17:57:35.317673,,0.0
333d4390-0b10-4635-bfac-23afc0479a0c,assignment,user_3196,treatment,2026-04-04 18:03:35.317764,,
61394ebd-2e9f-4e08-9904-11d353a9eb24,inference,user_3196,treatment,2026-04-04 17:36:35.317803,45.0,
8374f392-ee0f-49ff-9a84-d50850b92ffd,response,user_3196,treatment,2026-04-04 18:32:35.317833,,0.0
3bc42370-cafa-48eb-b05b-5a0f60067b05,assignment,user_3197,control,2026-04-04 17:47:35.317922,,
c96712b8-b75b-4451-a7d0-31f921162530,inference,user_3197,control,2026-04-04 18:07:35.317960,37.0,
25b0a6a2-3db8-42d3-8de6-2899fd9fff14,response,user_3197,control,2026-04-04 18:07:35.317990,,0.0
3a7175f0-ad86-4a72-a1a0-72ab6063bb25,assignment,user_3198,control,2026-04-04 18:34:35.318080,,
3c8841ff-5461-4642-ba69-55621cbd5a1d,inference,user_3198,control,2026-04-04 17:40:35.318118,35.0,
9fa07db8-d182-4e45-92e2-f51f045f72eb,response,user_3198,control,2026-04-04 17:41:35.318149,,0.0
adf3f624-a551-4fce-9720-dd3513442067,assignment,user_3199,control,2026-04-04 18:28:35.318237,,
690ff1fc-a247-4091-b815-ef91b0de705a,inference,user_3199,control,2026-04-04 18:02:35.318275,42.0,
b3aa1616-1a48-4a77-9c5b-0f6bb0c9decd,response,user_3199,control,2026-04-04 17:38:35.318305,,0.0
155031c9-ca87-4fac-bbcc-13c6016986d2,assignment,user_3200,control,2026-04-04 17:57:35.318395,,
7d404dfb-4c4f-40b6-823f-1a8495d5e953,inference,user_3200,control,2026-04-04 18:06:35.318433,33.0,
dd07c2f9-503b-4b8a-8597-5d9cbd820a6c,response,user_3200,control,2026-04-04 18:14:35.318463,,0.0
bc76bfe8-dfea-4be6-bde7-26b4a630e550,assignment,user_3201,treatment,2026-04-04 18:09:35.318551,,
f20d9ff3-0372-41ed-92a5-2c13623b414a,inference,user_3201,treatment,2026-04-04 17:47:35.318590,35.0,
d023c087-ebfd-42bc-a029-f5b9c5836eac,response,user_3201,treatment,2026-04-04 17:35:35.318620,,0.0
a75c9d4b-7c00-4115-80c5-276ee8f6471d,assignment,user_3202,control,2026-04-04 17:53:35.318709,,
17b18b7b-b79e-4ee6-818a-ff40d576cdfc,inference,user_3202,control,2026-04-04 18:01:35.318748,43.0,
1deca22d-88ab-4a51-bae7-5a0d3e540f46,response,user_3202,control,2026-04-04 18:15:35.318778,,0.0
558ec80e-5634-4e65-be64-b502671d4d01,assignment,user_3203,control,2026-04-04 18:11:35.318867,,
48741a1f-674d-4254-936b-b1065a60176c,inference,user_3203,control,2026-04-04 18:16:35.318905,39.0,
a6ec1861-d317-4aa8-9b94-fda3c7fe3f24,response,user_3203,control,2026-04-04 18:28:35.318934,,0.0
526d67e9-9375-4201-8ee4-1d5a143a31e1,assignment,user_3204,treatment,2026-04-04 18:07:35.319024,,
a96d3296-4dff-49ea-af23-224133996404,inference,user_3204,treatment,2026-04-04 17:51:35.319065,41.0,
3033d9c0-e895-4862-8e1a-547dea149960,response,user_3204,treatment,2026-04-04 18:18:35.319095,,0.0
914f2447-de64-4291-a6c9-aeeafd8af978,assignment,user_3205,treatment,2026-04-04 18:09:35.319184,,
8cb138e3-2963-4689-b396-21d471b2c098,inference,user_3205,treatment,2026-04-04 17:48:35.319222,34.0,
7f6943d4-c8f4-4f57-a3af-9b1ff5ea6a4a,response,user_3205,treatment,2026-04-04 18:19:35.319252,,0.0
6cb6e86a-c938-423a-8a1f-8837394ce9f8,assignment,user_3206,treatment,2026-04-04 17:53:35.319341,,
acdca42d-7f8f-4cf7-a48e-31474e02ae70,inference,user_3206,treatment,2026-04-04 17:35:35.319378,39.0,
22db883a-ddd6-4594-8fda-66b3509bc9d6,response,user_3206,treatment,2026-04-04 18:01:35.319408,,0.0
2826546b-b642-4b27-9734-29aa0f0a8c8a,assignment,user_3207,control,2026-04-04 18:04:35.319497,,
b6bade84-7844-4bd7-9ad4-7ac04e1e58b2,inference,user_3207,control,2026-04-04 18:25:35.319536,31.0,
ae7ffdf3-62a9-4a49-99ca-9e71e0c19fbe,response,user_3207,control,2026-04-04 18:16:35.319565,,1.0
e760d6b9-22c9-4795-af49-b7baaa7a53c0,assignment,user_3208,control,2026-04-04 18:22:35.319652,,
4a9692f9-46bf-4ee8-b01c-c801431887c6,inference,user_3208,control,2026-04-04 18:30:35.319689,28.0,
554a7883-3022-4de8-9358-77a6ed50510b,response,user_3208,control,2026-04-04 18:19:35.319718,,0.0
32428d09-0035-4b69-b1c8-9c8bae9e5426,assignment,user_3209,treatment,2026-04-04 18:13:35.319806,,
44cd7cc6-284d-402e-9787-c0153b6a731a,inference,user_3209,treatment,2026-04-04 18:34:35.319844,39.0,
6768eca9-e179-4e26-955d-8a77657383c0,response,user_3209,treatment,2026-04-04 18:30:35.319873,,0.0
d52ae33e-731f-46c9-afbb-59c1b3ecca0e,assignment,user_3210,treatment,2026-04-04 18:12:35.319961,,
3e53bb71-2677-4b87-b930-588087c42565,inference,user_3210,treatment,2026-04-04 18:23:35.319998,52.0,
c02319c2-5e0b-49b8-af1b-8bd6460e27ae,response,user_3210,treatment,2026-04-04 18:01:35.320027,,0.0
5f19c117-abe7-4d2d-92ca-59b6b299ce15,assignment,user_3211,treatment,2026-04-04 17:44:35.320115,,
c18a3fa8-bc8e-4f8f-bd1d-07458ad52cdb,inference,user_3211,treatment,2026-04-04 17:44:35.320152,42.0,
fb0bf8af-38de-45c7-98b6-21ecfb7dec4b,response,user_3211,treatment,2026-04-04 18:32:35.320180,,0.0
33f452cb-6bbc-403c-9714-0eb13390d64f,assignment,user_3212,control,2026-04-04 17:44:35.320270,,
5ba1416c-36e9-4b57-89ca-e5cad69c40e7,inference,user_3212,control,2026-04-04 18:11:35.320308,39.0,
2ea36de5-3fd3-4aca-869d-934d1675542d,response,user_3212,control,2026-04-04 17:47:35.320338,,0.0
39c821e2-0fb2-4fdd-a8e8-bd3067ae2b31,assignment,user_3213,treatment,2026-04-04 18:19:35.320426,,
1d09d259-fdd4-43f8-9197-dce9dca61f74,inference,user_3213,treatment,2026-04-04 17:53:35.320464,51.0,
55628a05-8147-434b-82ee-66ce2b190946,response,user_3213,treatment,2026-04-04 18:30:35.320493,,0.0
e1c01c6c-527e-47ff-940c-3e48e0693a89,assignment,user_3214,control,2026-04-04 17:38:35.320582,,
4e26e3cc-98ef-4dc3-9401-cfb93edb3e7d,inference,user_3214,control,2026-04-04 18:11:35.320619,38.0,
2b55c36c-63ed-4924-b4e4-12b04a465df4,response,user_3214,control,2026-04-04 18:05:35.320649,,0.0
b8f36c95-2c94-4a95-9fa2-ee33c235a7ce,assignment,user_3215,control,2026-04-04 18:10:35.320738,,
1afbf2fa-309b-4366-b5d6-33a5c91126a9,inference,user_3215,control,2026-04-04 18:18:35.320775,34.0,
0e3996c3-0094-4e68-b85e-983ed286ea85,response,user_3215,control,2026-04-04 18:16:35.320805,,0.0
b9dd2f58-f5bc-4fa3-b74e-697892855e5e,assignment,user_3216,control,2026-04-04 18:29:35.320893,,
04fc3bd7-b3bc-4011-809c-79cef7bdd153,inference,user_3216,control,2026-04-04 18:15:35.320931,16.0,
a078aed3-c2c5-438c-9650-e7dfefa0d2fc,response,user_3216,control,2026-04-04 18:23:35.320961,,0.0
84328281-7aa9-4c9a-95e6-e8dc6688cc94,assignment,user_3217,treatment,2026-04-04 18:13:35.321049,,
4fc41a65-1c7f-48c0-bebc-9f9f99a40a48,inference,user_3217,treatment,2026-04-04 17:59:35.321087,34.0,
35cd2b52-553c-43e5-8b61-8e0383d43620,response,user_3217,treatment,2026-04-04 17:53:35.321117,,0.0
69498ae4-e9d8-4a70-880d-ad6adc597e97,assignment,user_3218,control,2026-04-04 17:59:35.321207,,
c9b3580b-9d62-4ce6-ae8c-47efd4ad345b,inference,user_3218,control,2026-04-04 17:52:35.321246,29.0,
cb04879c-6e79-4721-a93f-472f526c2334,response,user_3218,control,2026-04-04 17:43:35.321276,,0.0
19530e82-59f4-4472-b9cd-dfac4dc719cb,assignment,user_3219,control,2026-04-04 17:38:35.321365,,
0c448376-7ed1-400e-98ba-3e4f87ebb5cf,inference,user_3219,control,2026-04-04 18:18:35.321404,41.0,
a27b17cb-5eb9-4b7d-9952-6cdb342c9d30,response,user_3219,control,2026-04-04 18:04:35.321434,,0.0
8f8048d7-df25-4e95-9e28-ddfc8098a996,assignment,user_3220,control,2026-04-04 17:35:35.321524,,
78d25c27-1036-42ae-8c3e-66e7cc568854,inference,user_3220,control,2026-04-04 17:52:35.321565,34.0,
13a032b5-9fdd-40df-9deb-52ed38e13308,response,user_3220,control,2026-04-04 18:26:35.321595,,0.0
d87ffb26-3c06-419d-8233-0845ec33c012,assignment,user_3221,treatment,2026-04-04 18:04:35.321685,,
9df2ac66-d7af-4972-83d2-eb52ecb51510,inference,user_3221,treatment,2026-04-04 17:50:35.321724,37.0,
fe13ad7f-79e4-4e02-8113-21b96449297b,response,user_3221,treatment,2026-04-04 17:44:35.321753,,0.0
3743f4cc-274e-40da-a4f8-1d6f7b55f474,assignment,user_3222,control,2026-04-04 18:16:35.321843,,
c3a57b5f-872a-429f-929b-d1160a427cbf,inference,user_3222,control,2026-04-04 18:28:35.321881,47.0,
ebb06c64-9bde-4b70-9a32-6d6ce5dac2e1,response,user_3222,control,2026-04-04 17:43:35.321911,,0.0
230801d3-c839-4caa-89c3-9443fe70bce3,assignment,user_3223,treatment,2026-04-04 17:58:35.322001,,
e10a27ff-9edd-4325-86c3-9c0d32918a1d,inference,user_3223,treatment,2026-04-04 18:13:35.322039,52.0,
11af46b7-d23e-4b49-aa79-756b7768c249,response,user_3223,treatment,2026-04-04 17:59:35.322068,,0.0
36d27bb9-a77e-4ee3-b749-53bcc54ce4bc,assignment,user_3224,control,2026-04-04 17:44:35.322158,,
a7414056-7e20-4a81-ba19-d38baa3192b6,inference,user_3224,control,2026-04-04 17:53:35.322197,42.0,
8d38d9bf-9594-4caf-be71-a29e37c10bef,response,user_3224,control,2026-04-04 17:45:35.322227,,0.0
1b14086a-93a1-475e-9ca7-e41f2980b77d,assignment,user_3225,treatment,2026-04-04 18:06:35.322316,,
8034093d-041d-4b78-ad7b-65cef8832ff2,inference,user_3225,treatment,2026-04-04 18:13:35.322356,40.0,
79fc408a-3cf4-4352-a055-c3f33ff55e5c,response,user_3225,treatment,2026-04-04 18:33:35.322386,,0.0
b5f4c06e-3e13-44e7-ac8d-19a02ac64eba,assignment,user_3226,control,2026-04-04 18:30:35.322476,,
91015b72-a8f5-40cb-b48f-e92c17816edb,inference,user_3226,control,2026-04-04 18:31:35.322515,37.0,
186221ee-3d17-495d-b0ed-42dba9e1652e,response,user_3226,control,2026-04-04 18:08:35.322544,,0.0
856843aa-c97d-46a8-a90a-ca80ff20dac4,assignment,user_3227,treatment,2026-04-04 17:40:35.322633,,
d4cd6f83-b6fb-4fb5-97d6-1cdfc8a06ab3,inference,user_3227,treatment,2026-04-04 18:16:35.322671,43.0,
70e45ca9-e679-4868-a055-f9dfd0565013,response,user_3227,treatment,2026-04-04 18:01:35.322701,,0.0
395649b7-90b8-4f6c-96d0-905f292850f1,assignment,user_3228,treatment,2026-04-04 17:52:35.322790,,
550fdf33-3955-446f-9046-099e5ab8a497,inference,user_3228,treatment,2026-04-04 18:15:35.322829,51.0,
8976a6a1-2203-4c5f-b206-79bc9d9135fc,response,user_3228,treatment,2026-04-04 18:25:35.322859,,0.0
eee6d087-c3f0-4c0c-afda-f0a18d828290,assignment,user_3229,control,2026-04-04 18:07:35.322949,,
8c4b6ed3-810f-4234-bee3-57a2d975eb0d,inference,user_3229,control,2026-04-04 18:32:35.322989,46.0,
85eb947e-0bc1-45fd-94f7-12fb7d09747d,response,user_3229,control,2026-04-04 18:28:35.323021,,0.0
ec1b5ff7-3bab-44aa-94b6-fe5ca981a908,assignment,user_3230,treatment,2026-04-04 17:58:35.323113,,
dba5fd21-5fde-434c-92e2-507a5d5b79a9,inference,user_3230,treatment,2026-04-04 18:25:35.323151,40.0,
2a68d3ca-a8dd-4f78-9eea-4f1146f8f0e6,response,user_3230,treatment,2026-04-04 17:42:35.323182,,0.0
6ea80420-0e39-4ffc-8fb0-951eb2a00aea,assignment,user_3231,control,2026-04-04 17:43:35.323270,,
262d81a2-66ea-4fb9-97d9-993f713985cd,inference,user_3231,control,2026-04-04 18:21:35.323308,34.0,
a25f3cd0-f9a9-4af5-bcb6-231e4e733df5,response,user_3231,control,2026-04-04 18:20:35.323337,,0.0
2f30d0aa-5c9d-4119-851d-c32e8b00a710,assignment,user_3232,treatment,2026-04-04 17:58:35.323467,,
c6d6faf5-87a7-4393-a25a-43f2c2b0b3ac,inference,user_3232,treatment,2026-04-04 18:08:35.323544,39.0,
5cf02f7c-48a5-4c90-9a13-641b335a6f88,response,user_3232,treatment,2026-04-04 18:04:35.323619,,0.0
fb9f9447-a102-4ccc-8712-329ba1424b7d,assignment,user_3233,control,2026-04-04 17:59:35.323812,,
e6e50912-d291-4ddc-ae96-5bd658c9e567,inference,user_3233,control,2026-04-04 18:31:35.323862,45.0,
0f781596-7820-4677-851e-69e9ec9623d9,response,user_3233,control,2026-04-04 18:17:35.323898,,0.0
6a9b72f8-42b6-4e1b-8ab8-9d19071aaab3,assignment,user_3234,control,2026-04-04 18:21:35.323998,,
1d5d477f-bcdf-4a5f-b8ac-96fa92a88e3c,inference,user_3234,control,2026-04-04 18:20:35.324037,38.0,
3cad01c3-0c7a-4c9d-b7a1-40acc49784c3,response,user_3234,control,2026-04-04 18:00:35.324068,,0.0
da0039df-3747-4512-9fb2-c80b393b4db6,assignment,user_3235,control,2026-04-04 17:48:35.324158,,
076a6914-4490-426c-86ee-e4a2855f0534,inference,user_3235,control,2026-04-04 17:42:35.324197,47.0,
e15e0be5-1046-401e-a2d9-be90657ec7f1,response,user_3235,control,2026-04-04 17:44:35.324227,,0.0
e23aaf91-73d4-486a-8343-3575f5cf9231,assignment,user_3236,treatment,2026-04-04 17:49:35.324317,,
4999717f-3f58-4ac3-8c41-497e78bd2149,inference,user_3236,treatment,2026-04-04 18:05:35.324356,40.0,
4dad387e-cdce-4fdd-81ad-bb1ac5c0e1e5,response,user_3236,treatment,2026-04-04 18:05:35.324386,,1.0
7eff39ae-0a89-401f-8b0e-09479fe1bee0,assignment,user_3237,control,2026-04-04 17:44:35.324539,,
8d270509-39bf-481f-abd6-fd9d3d2c7797,inference,user_3237,control,2026-04-04 18:04:35.324589,35.0,
4019fb8b-2b2f-4db9-8b4f-4881096a1f73,response,user_3237,control,2026-04-04 18:14:35.324626,,0.0
d3e58c2a-9927-453e-8cf0-4cc0f952e6da,assignment,user_3238,treatment,2026-04-04 18:05:35.324827,,
942f3cc1-1b9e-4cc6-b75d-e58b74abfa97,inference,user_3238,treatment,2026-04-04 17:54:35.324875,49.0,
5c44d3e7-7dc6-4676-b03e-b0822b225ff6,response,user_3238,treatment,2026-04-04 17:49:35.324911,,0.0
cb0c7498-f6ce-4240-bbed-7fa506e036d8,assignment,user_3239,control,2026-04-04 18:31:35.325013,,
2c1f5e15-a9ca-4042-8044-2b4d8ea6d90e,inference,user_3239,control,2026-04-04 17:50:35.325053,44.0,
